('frequent itemsets for pass=', 1, ['a', 'b', 'c', 'd', 'e', 'f', 'g'])
('ele', ('a', 'd'), 'hashkey=', 0, 'hashCount=', 1)
('ele', ('c', 'e', 'f', 'g', 'i', 'j', 'k'), 'hashkey=', 6, 'hashCount=', 9)
('ele', ('c', 'e', 'f', 'g', 'i', 'j', 'l'), 'hashkey=', 7, 'hashCount=', 6)
('ele', ('c', 'e', 'f', 'g', 'i', 'k', 'l'), 'hashkey=', 8, 'hashCount=', 6)
('ele', ('c', 'e', 'f', 'g', 'j', 'k', 'l'), 'hashkey=', 9, 'hashCount=', 5)
('ele', ('c', 'e', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 11, 'hashCount=', 4)
('ele', ('c', 'e', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 12, 'hashCount=', 4)
('ele', ('c', 'f', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 13, 'hashCount=', 2)
('ele', ('d', 'e', 'f', 'g', 'i', 'j', 'k'), 'hashkey=', 7, 'hashCount=', 7)
('ele', ('d', 'e', 'f', 'g', 'i', 'j', 'l'), 'hashkey=', 8, 'hashCount=', 7)
('ele', ('d', 'e', 'f', 'g', 'i', 'k', 'l'), 'hashkey=', 9, 'hashCount=', 6)
('ele', ('d', 'e', 'f', 'g', 'j', 'k', 'l'), 'hashkey=', 10, 'hashCount=', 5)
('ele', ('d', 'e', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 12, 'hashCount=', 5)
('ele', ('d', 'e', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 13, 'hashCount=', 3)
('ele', ('d', 'f', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 14, 'hashCount=', 3)
('ele', ('e', 'f', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 15, 'hashCount=', 3)
('hashtable', {0: 7, 1: 8, 2: 9, 3: 10, 4: 10, 5: 10, 6: 9, 7: 7, 8: 7, 9: 6, 10: 5, 11: 4, 12: 5, 13: 3, 14: 3, 15: 3, 16: 4, 17: 5, 18: 6, 19: 7}, 'pass', 7)
('hashtable in bitmap', {0: 7, 1: 8, 2: 9, 3: 10, 4: 10, 5: 10, 6: 9, 7: 7, 8: 7, 9: 6, 10: 5, 11: 4, 12: 5, 13: 3, 14: 3, 15: 3, 16: 4, 17: 5, 18: 6, 19: 7})
0
('bitmap', 991231)
('line=', ['a', 'd', 'e'])
('line=', ['b', 'd', 'e', 'f'])
('line=', ['a', 'c', 'd', 'e'])
('line=', ['a', 'b', 'c', 'f', 'g', 'i'])
('line=', ['a', 'c', 'e', 'f', 'g'])
('line=', ['a', 'b'])
('line=', ['e', 'f'])
('line=', ['a', 'c', 'e'])
('line=', ['a', 'b', 'c', 'f', 'g', 'h'])
('line=', ['a', 'b', 'c'])
('line=', ['a', 'b'])
('line=', ['a', 'b', 'c'])
('line=', ['b', 'd', 'e', 'f', 'i', 'j', 'k', 'l'])
('line=', ['b', 'c', 'd', 'e', 'f', 'g', 'i', 'j', 'k', 'l'])
('line=', ['a'])
('line=', ['a', 'c', 'e'])
('line=', ['b', 'c', 'd', 'e'])
('line=', ['a', 'c'])
('line=', ['a', 'b', 'c'])
('line=', ['a', 'b', 'f'])
('previousFrequentItemsetsssssssssssssssssssssssss', [])
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'e', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'f', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'f', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'e', 'f', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'e', 'f', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'e', 'f', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'f', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'g', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'f', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'g', 'i', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'f', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'g', 'i', 'j'))
('paaaaaas=', 7, 'subset', ('b', 'e', 'f', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'g', 'i', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'g', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'g', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'g', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'g', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'i', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'i', 'j'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'g', 'i'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'i', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'g', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'f', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'f', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('d', 'e', 'f', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('d', 'e', 'f', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'g', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'g', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'e', 'f', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'f', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'g', 'i', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'g', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'g', 'i', 'j'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'g', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'g', 'i', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'f', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'f', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('d', 'f', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'g', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'f', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('d', 'e', 'f', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'f', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'e', 'f', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('d', 'e', 'f', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('d', 'e', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'g', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'e', 'f', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'g', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'f', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'e', 'f', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'g', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'f', 'g', 'j'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'e', 'f', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'e', 'f', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'g', 'i', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'g', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'g', 'i', 'j'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'g', 'i', 'k'))
('paaaaaas=', 7, 'subset', ('d', 'e', 'f', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'g', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'f', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'g', 'i', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'g', 'i', 'j'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'f', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'g', 'i', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'e', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'f', 'g', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'g', 'i', 'k'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'g', 'i', 'j'))
('paaaaaas=', 7, 'subset', ('e', 'f', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'g', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'i', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'g', 'i', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'f', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('c', 'e', 'g', 'i', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'e', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'f', 'i', 'j', 'k'))
('paaaaaas=', 7, 'subset', ('c', 'd', 'f', 'g', 'j', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'e', 'g', 'i', 'j', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'd', 'e', 'f', 'g', 'k', 'l'))
('paaaaaas=', 7, 'subset', ('b', 'c', 'd', 'f', 'i', 'j', 'k'))
('candidate key', ('b', 'c', 'd', 'f', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'g', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'i', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'd', 'f', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('b', 'f', 'g', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'f', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'g', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'f', 'g', 'i'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'f', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'i', 'j', 'k'), 'frequency', 2)
('candidate key', ('b', 'd', 'f', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'f', 'i', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'd', 'e', 'f', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'd', 'f', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'g', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'e', 'f', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'i', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'd', 'f', 'g', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'f', 'g', 'j'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'i', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('c', 'e', 'f', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'e', 'f', 'i', 'j', 'k', 'l'), 'frequency', 2)
('candidate key', ('b', 'c', 'd', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'i', 'j', 'l'), 'frequency', 2)
('candidate key', ('c', 'd', 'e', 'f', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'g', 'j', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('d', 'e', 'f', 'g', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'f', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'g', 'i', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'e', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'f', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'f', 'g', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'g', 'i', 'j'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'i', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'g', 'i', 'l'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'g', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('c', 'e', 'g', 'i', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'e', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'f', 'i', 'j', 'k'), 'frequency', 1)
('candidate key', ('c', 'd', 'f', 'g', 'j', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'e', 'g', 'i', 'j', 'l'), 'frequency', 1)
('candidate key', ('b', 'd', 'e', 'f', 'g', 'k', 'l'), 'frequency', 1)
('candidate key', ('b', 'c', 'd', 'f', 'i', 'j', 'k'), 'frequency', 1)
('frequent itemsets for pass=', 7, [])
('ele', ('b', 'd', 'e', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 10, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'g', 'i', 'j'), 'hashkey=', 17, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'g', 'i', 'k'), 'hashkey=', 18, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'g', 'i', 'l'), 'hashkey=', 19, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'g', 'j', 'k'), 'hashkey=', 19, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'f', 'g', 'j', 'l'), 'hashkey=', 0, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'g', 'k', 'l'), 'hashkey=', 1, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'i', 'j', 'k'), 'hashkey=', 1, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'f', 'i', 'j', 'l'), 'hashkey=', 2, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'i', 'k', 'l'), 'hashkey=', 3, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'f', 'j', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'g', 'i', 'j', 'k'), 'hashkey=', 2, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'g', 'i', 'j', 'l'), 'hashkey=', 3, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'g', 'i', 'k', 'l'), 'hashkey=', 4, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'e', 'g', 'j', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'e', 'i', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'f', 'g', 'i', 'j', 'k'), 'hashkey=', 3, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'f', 'g', 'i', 'j', 'l'), 'hashkey=', 4, 'hashCount=', 3)
('ele', ('b', 'c', 'd', 'f', 'g', 'i', 'k', 'l'), 'hashkey=', 5, 'hashCount=', 2)
('ele', ('b', 'c', 'd', 'f', 'g', 'j', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 8, 'hashCount=', 1)
('ele', ('b', 'c', 'd', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 9, 'hashCount=', 1)
('ele', ('b', 'c', 'e', 'f', 'g', 'i', 'j', 'k'), 'hashkey=', 4, 'hashCount=', 4)
('ele', ('b', 'c', 'e', 'f', 'g', 'i', 'j', 'l'), 'hashkey=', 5, 'hashCount=', 3)
('ele', ('b', 'c', 'e', 'f', 'g', 'i', 'k', 'l'), 'hashkey=', 6, 'hashCount=', 2)
('ele', ('b', 'c', 'e', 'f', 'g', 'j', 'k', 'l'), 'hashkey=', 7, 'hashCount=', 2)
('ele', ('b', 'c', 'e', 'f', 'i', 'j', 'k', 'l'), 'hashkey=', 9, 'hashCount=', 2)
('ele', ('b', 'c', 'e', 'g', 'i', 'j', 'k', 'l'), 'hashkey=', 10, 'hashCount=', 2)
